autor,partido,uf,discurso,data,id_sessao
GIOVANI CHERINI,PL,RS,"Presidente Rodrigo Maia, primeiro, nós queremos parabenizar V.Exa. pela sua determinação e pelo seu compromisso com o Brasil ao trazer este assunto para que possamos resolvê-lo até sexta-feira, entregando ao povo brasileiro aquilo que o nosso colega Deputado Marcelo Ramos fez lá na Comissão Especial, junto como os Deputados Samuel Moreira e Silvio Costa Filho: uma Previdência que tenha igualdade, que retire privilégios. Se fosse tudo uma maravilha, não era preciso reformá-la. Nós estamos fazendo esta reforma porque a casa estava caindo. E a reforma está chegando porque nós temos responsabilidade com o Brasil. O remédio é amargo, mas é necessário para que as nossas famílias tenham um futuro melhor. O PL vota sim.",09/07/2019,188
DANIEL COELHO,CIDADANIA,PE,O Cidadania vota sim.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PRB?,09/07/2019,188
JULIO CESAR RIBEIRO,PRB,DF,"Sr. Presidente, o PRB também orienta o voto sim ao requerimento de encerramento da discussão. E gostaria, neste momento, de parabenizar V.Exa. pela condução dos trabalhos nesta Casa e o nosso Presidente, Deputado Marcos Pereira, que conduz o PRB de forma brilhante. Nós fechamos questão na reforma da Previdência porque acreditamos, sim, que com ela vamos dar um salto na economia e porque acreditamos no Governo de Jair Bolsonaro, nosso Presidente. Obrigado.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o PSDB?,09/07/2019,188
CÉLIO SILVEIRA,PSDB,GO,"Presidente, o PSDB vota sim, porque o Brasil tem pressa em ter boas estradas, bons hospitais e em acolher 15 milhões de desempregados. Quem não é a favor da reforma da Previdência é quem quebrou, quem arrombou o País. Quero aqui também cumprimentar V.Exa. pela condução dos trabalhos, pois fez com que chegássemos a esta hora, quase 1 hora da manhã, votando a mais importante reforma para o nosso País: a reforma da Previdência. Por isso, o PSDB vota sim.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Concedo a palavra ao Deputado Tiago Mitraud, que falará pela Liderança do NOVO.  (Pausa.)",09/07/2019,188
ODAIR CUNHA,PT,MG,"Presidente, o Deputado Odair Cunha justifica sua ausência na última votação.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"O Democratas vota sim Š não é isso, Deputado?  (Pausa.)",09/07/2019,188
FABIO REIS,MDB,SE,"O Deputado Fabio Reis, na votação anterior, votou conforme a orientação do seu partido.",09/07/2019,188
TIAGO DIMAS,SOLIDARIEDADE,TO,"O Solidariedade vota sim, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Deputado Tiago Mitraud, V.Exa. tem 3 minutos.",09/07/2019,188
TIAGO MITRAUD,NOVO,MG,"Presidente, agradeço pelo tempo a mim concedido. Presidente, além da orientação em relação a esta votação, na qual o NOVO, obviamente, orienta sim, pelo encerramento da discussão, porque nós queremos votar a PEC da Previdência, é bom fazermos um breve histórico sobre o porquê de estarmos aqui e apoiarmos esta reforma. O Brasil vive uma crise fiscal sem precedentes. Apresentamos déficit nos últimos 5 anos e, infelizmente, não temos tomado medidas suficientes para recolocar o País nos trilhos. A reforma da Previdência, é bom se falar, não vai resolver todos os problemas do País. Longe de nós querer dizer que esta reforma vai acabar com todos os nossos problemas, vai de uma vez por todas resolver o nosso problema fiscal. Mas, sem ela, não podemos nem pensar em resolver o nosso problema fiscal. A Previdência, hoje, é responsável por mais da metade dos gastos primários do Governo Federal. Estados e Municípios enfrentam a mesma situação. Além disso, a Previdência hoje no Brasil é uma fábrica de desigualdades. Do total de 767 bilhões de reais que a União gasta anualmente com Previdência, 23 bilhões apenas, ou 3%, vão para os 20% mais pobres da população, enquanto 314 bilhões, ou 41% do que é gasto com a Previdência, vão para os 20% mais ricos. E é por isso, Presidente, Sras. e Srs. Deputados, que, hoje, mais da metade da população já é favorável à nova Previdência. Pesquisa da XP divulgada recentemente mostra que 56% da população brasileira é favorável a uma nova Previdência. O Brasil não pode mais esperar. O Brasil já chegou a um nível de amadurecimento em que se percebe que ou se aprova uma nova Previdência, ou não se tem mais futuro neste País. E aqueles que insistem em ser contrários à Previdência estão simplesmente defendendo seus próprios interesses, até porque os partidos que hoje são contrários à reforma da Previdência, há 4 anos, estavam na tribuna deste Parlamento, junto com Dilma Rousseff, defendendo uma reforma da Previdência Š e hoje dizem que são contra. Não há hipocrisia maior do que essa, e não há prejuízo maior para a população brasileira hoje do que ser contra a nova Previdência. Obviamente, como falei aqui, o texto final pode não ter ficado perfeito, mas foi o acordo possível. E nós do Partido Novo vamos lutar até o fim desta legislatura Š este ano ainda, se pudermos Š para incluir Estados e Municípios nessa votação. Agradeço aos mais de 50 colegas que permitiram ao Partido Novo apresentar o destaque da emenda aglutinativa, para que nós pudéssemos reincluir Estados e Municípios na votação. Estamos discutindo com os Líderes sobre o apoio para a votação dessa nossa emenda. Além disso vamos lutar para reincluirmos, ainda este ano, a discussão da capitalização. Assim como, pouco tempo atrás, a discussão da Previdência em si não estava madura, o que vimos que aconteceu este semestre é que a discussão da capitalização não estava madura. Mas nós estamos convictos de que ela é necessária para que possamos ter uma Previdência finalmente sustentável para o Brasil. Também lutaremos, enquanto estivermos aqui, pelo fim de regras especiais, pois não faz sentido brasileiros serem tratados diferentemente de brasileiras, professores serem tratados diferentemente de garis, policiais serem tratados diferentemente de enfermeiras. A Previdência tem que ser igual para todos, para ser justa para os brasileiros. É por isso que nós vamos lutar, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Todos já votaram?,09/07/2019,188
ALAN RICK,DEM,AC,"Sr. Presidente, o Democratas já orientou e já votou pelo encerramento da discussão porque nós entendemos a importância desta reforma da Previdência. Uma vez eu aprendi com um sábio que a criança faz o que ela quer, mas o adulto faz o que é preciso fazer. Esta reforma é uma necessidade do povo brasileiro. Eu tenho muito orgulho de fazer parte de um Parlamento e de um Governo que almeja dar as respostas de que o povo brasileiro precisa. E esta é apenas a primeira das grandes reformas de que o Brasil precisa para voltar ao seu crescimento econômico, ao pleno emprego e à geração de renda. Precisamos fazer a reforma tributária, precisamos fazer a reforma política, a reforma administrativa. O Brasil precisa voltar ao eixo da sua economia e gerar emprego, para que os brasileiros mais pobres tenham as suas necessidades reais atendidas. Sr. Presidente, o Democratas compreendeu esta proposta e está votando com responsabilidade pelo futuro desta e das próximas gerações.",09/07/2019,188
OTONI DE PAULA,PSC,RJ,"O PSC orienta que se vote sim, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota a Oposição?,09/07/2019,188
GERVÁSIO MAIA,PSB,PB,"Sr. Presidente, é bem interessante o sintoma de desespero do Governo. É preciso que os brasileiros saibam que nós estamos votando aqui um pedido de Deputados do Governo que querem encerrar a discussão, porque eles sabem que discutir uma proposta falida como esta representa desgaste. Eles não têm como justificar, Deputado Alessandro Molon, a retirada de direitos e conquistas celebrados há mais de 30 anos pelo Congresso Nacional. Isso é um retrocesso, é um atraso para a classe trabalhadora brasileira. Estamos firmes, estamos fortes. Nós queremos, Deputado Rodrigo Maia, debater até o último instante. O povo brasileiro precisa saber da verdade. Pelo menos isto: o povo brasileiro não pode ser enganado! Vamos juntos, encaminhando com certeza o voto pela continuidade do debate! É isso que queremos.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Como vota o Governo, Deputado José Rocha?",09/07/2019,188
JOSÉ ROCHA,PL,BA,"Sr. Presidente, o Governo, ao orientar que se vote sim ao requerimento de encerramento da discussão, reconhece a importância do trabalho de V.Exa. na condução desse processo. De igual modo, reconhece também o trabalho do Presidente da Comissão, o Deputado Marcelo Ramos, do Relator Samuel Moreira e de todos os membros da Comissão, bem como, neste plenário, dos Deputados que entenderam ser esta proposta importante para o País, ser ela um projeto de país que com certeza vai melhorar a condição de vida do povo brasileiro, aumentando a oferta de emprego e renda e fazendo justiça aos que mais precisam. Portanto, Sr. Presidente, o PL vota sim.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o Avante?,09/07/2019,188
GREYCE ELIAS,AVANTE,MG,"Sr. Presidente, o Avante entende que o momento é agora, o Brasil não pode esperar. Nós temos mais de 13 milhões de desempregados, 1 milhão e meio de jovens fora das escolas, 30% das crianças fora dos centros de educação, 200 milhões de desempregados endividados no Brasil. Então, nós entendemos que o momento é agora. A reforma da Previdência vai ser um alicerce para a reconstrução do Brasil, é a parcela de contribuição que a Câmara dos Deputados e o Senado Federal, o Congresso Nacional dará para que nós possamos fazer com que o Brasil volte a crescer. Nós temos a responsabilidade de aprovar a reforma da Previdência e agora votamos pelo encerramento da discussão, para que possamos iniciar a votação.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o Solidariedade?,09/07/2019,188
TIAGO DIMAS,SOLIDARIEDADE,TO,"Sr. Presidente, podemos dizer que o que não faltou à PEC 6 foi exatamente discussão. Houve discussão na CCJ e na Comissão Especial. A matéria foi amplamente debatida por esta Casa e democraticamente alterada e incrementada. A sociedade clama por que nós aprovemos esta PEC. Vamos avançar no debate, porque há outros temas muito importantes que precisamos discutir após a reforma da Previdência: a geração de emprego e renda para o povo trabalhador Š há muitos gargalos Š, a reforma tributária, o Fundo de Participação dos Municípios, enfim, há diversos temas relevantes para discutirmos. O Solidariedade vota a favor de que se encerre a discussão.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Todo mundo votou?,09/07/2019,188
IGOR TIMO,PODE,MG,"Falta o Podemos, Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Como vota o Podemos?,09/07/2019,188
IGOR TIMO,PODE,MG,"Sr. Presidente, o Podemos encaminha o voto sim, acreditando que este é o primeiro passo para uma vitória esplendorosa da mudança de que acreditamos que o País precisa. Entendemos que essa mudança vai começar agora com a reforma da Previdência, mas também passa pela reforma tributária, pela reforma política e por inúmeras medidas que contribuirão para um país mais justo e igualitário, permitindo que o investidor volte a acreditar na nossa economia e venha gerar emprego e renda para todos os brasileiros. Precisamos tirar o País do buraco no qual ele se encontra e trazer de volta a esperança, que o brasileiro nunca há de perder. Um grande abraço! Que Deus nos ilumine nessa missão, Presidente!",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Está encerrada a votação.  (Pausa.) Resultado da votação:,09/07/2019,188
ALENCAR SANTANA BRAGA,PT,SP,"Sr. Presidente, votei com a bancada do PT.",09/07/2019,188
