autor|partido|uf|discurso
FÁBIO TRAD|PSD|MS|Sr. Presidente, quero dar como lido dois pronunciamentos, os quais peço sejam divulgados no programa  A Voz do Brasil  e pelos meios de comunicação da Casa. Um é sobre o desrespeito à necessidade inadiável da reforma da Previdência; o outro, uma análise crítica e reflexiva a respeito da política externa brasileira. Obrigado.
DEPUTADO FÁBIO TRAD.|N/A|N/A|
EDMILSON RODRIGUES|PSOL|PA|Sr. Presidente, eu peço desculpas a dois jornalistas que escreveram artigos para os jornais  Valor Econômico  e  Folha de S.Paulo , por não tê-los em mãos agora. São artigos sobre a vida de um dos maiores intelectuais brasileiros que, junto com Serra, Fernando Henrique, Florestan, Poussin e tantos outros constituíram o CEBRAP para resistir como intelectuais à ditadura militar, lutar pela democracia e pensar num desenvolvimento com justiça social, equilíbrio ecológico e soberania nacional para o País. Refiro-me à homenagem que o  Valor  e a  Folha  fizeram ao gênio brasileiro Chico de Oliveira, muito importante para a existência e fortalecimento da SUDENE, da própria SUDAM e para a formação socioeconômica brasileira, com as obras Elegia para uma Religião  e  Crítica à Razão Dualista , entre outras contribuições... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Eli Borges.
ELI BORGES|SOLIDARIEDADE|TO|Sr. Presidente, eu quero agradecer a Deus por estarmos vivendo um momento singular na Câmara Federal. Tenho dito a todos os brasileiros, especialmente aos tocantinenses, que o verdadeiro voto, o voto que garantirá a aposentadoria do trabalhador no futuro, é o voto "sim". Explico, Sr. Presidente. Nós já temos um déficit previdenciário na ordem de 268 bilhões, podendo chegar a 295 bilhões neste ano. Em outro aspecto, já no ano de 2027, 78% do orçamento do Governo, caso esta reforma não aconteça, estará comprometido, e repito, portanto, que o trabalhador não terá garantia de aposentadoria no futuro. Quero também, Sr. Presidente, parabenizar V.Exa. e o Relator Samuel Moreira, que compreenderam a importância do BPC. Quero parabenizar o Relator pela defesa do trabalhador rural. O Brasil é um País rurícola. Isso foi extremamente decente com relação aos respeito aos nossos rurícolas. Quero parabenizar também a Frente Parlamentar Evangélica do Congresso Nacional e todos aqueles que, por acordo decente Š parte aconteceu hoje e parte acontecerá depois Š, concordaram que ficará garantido um salário mínimo para as viúvas do nosso querido Brasil. Outro ponto interessante foi o aumento do benefício de 1.000 reais para 1.365 reais. Também as mulheres do Brasil ganharam uma redução de 20 anos para 15 anos. Sr. Presidente, compreendo que este é um voto responsável. Ladeio meu querido Líder do Solidariedade ao dizer que tivemos um avanço. O Solidariedade foi extremamente importante, caro Deputado Augusto Coutinho, na construção desse projeto, que não é apenas um projeto do Solidariedade, mas um projeto do Brasil, um projeto da cidadania, um projeto da brasilidade, porque defendeu, repito, que nosso trabalhador tenha efetivamente aposentadoria garantida, não apenas neste ano, não apenas em 2027, mas por muitos anos ainda. Então, esta Casa demonstra para todos os brasileiros Š eu, particularmente, para os tocantinenses Š que o verdadeiro voto, o voto sem populismo, o voto decente é o voto "sim". Essa foi a marca que eu deixei nos Anais da nossa Câmara Federal. Que Deus nos abençoe e que outras reformas venham! Muito obrigado.
NELSON PELLEGRINO|PT|BA|Peço a palavra, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Deputado Nelson Pellegrino, enfim V.Exa. está presente em Brasília.
NELSON PELLEGRINO|PT|BA|Sr. Presidente, quero dialogar com V.Exa. sobre esse assunto. No dia 13 de outubro próximo, Sua Santidade, o Papa Francisco, vai fazer, no Vaticano, a cerimônia de canonização de Irmã Dulce, Maria Lopes Pontes, a primeira santa brasileira. Eu e o Deputado Bacelar entramos com um requerimento nesta Casa para que seja convocada uma Comissão Externa para acompanhar esse processo de canonização no Vaticano. Acho até, Presidente, que V.Exa. deveria comparecer a essa solenidade, na qual estarão presentes altas autoridades: o Governador da Bahia e o Presidente da República deverão ir. O Poder Legislativo não pode estar ausente deste momento fundamental. Para nós baianos, Irmã Dulce é o anjo bom. Sempre foi a santa da Bahia e será a primeira santa brasileira. Esta Casa não poderá estar ausente dessa importante solenidade. Acho que V.Exa. deveria estar presente, no dia 3 de outubro, no Vaticano, e que nós deveríamos construir uma Comissão Externa de Parlamentares desta Casa para acompanhar a cerimônia em que Irmã Dulce será definitivamente declarada santa pela Igreja Católica. Muito obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Obrigado, Deputado.
FRED COSTA|PATRIOTA|MG|Sr. Presidente, peço licença para usar a tribuna para fazer uma solicitação baseado no art. 74, inciso VII, e baseado nas agressões verbais que sofri, feitas por um Deputado de nome Otoni de Paula. Peço ainda que seja acrescido ao meu tempo o tempo de Liderança de meu partido.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Fred Costa, pela Liderança do Patriota.
FRED COSTA|PATRIOTA|MG|Sr. Presidente, Srs. e Srs. Parlamentares, há Deputados aqui que se estabelecem pela competência; outros, pela articulação; outros, pela eloquência. Há mesmo alguns doutos intelectuais. Porém, hoje me refiro a um falastrão, a um escárnio. Se fosse utilizado o critério de aprovação em teste psicotécnico para assumir o cargo de Deputado, certamente ele aqui não estaria. A depender de critério moral, haveria enorme dúvida. Cito notícia do o portal G1 sobre o Deputado, que foi Vereador no Rio de Janeiro:  "Vereador que fez gesto polêmico em votação sobre  impeachment  de Crivella é réu por cheque sem fundos"  Š na linguagem coloquial, é caloteiro! Segundo o  site  O Fuxico Gospel ,  o Deputado, de acordo com o Vereador Paulo Messina, sempre estabeleceu contato para solicitar benefícios para empresários.  (Manifestação no plenário.) Isso é normal? Aqui, no plenário, ele fez acusações levianas a meu respeito e chegou me chamar de covarde, mas, ali no corredor, o "corajoso" covarde me pediu desculpas. E aí eu disse a ele, como bom cristão que sou:  "Aceito suas desculpas, desde que o faça na mesma proporção". Quero aqui dizer Š muito mais do que as minhas falas valem as minhas práticas Š que sou, sim, defensor dos animais, porque amo os animais. Lutei com galhardia no projeto recente que tratava da vaquejada, do rodeio e de outros temas porque sou coerente! Agora, o Parlamentar que me alvejou desde o início da sua carreira política não demonstra coerência. Ele aqui demonstra- se homofóbico, coisa que não sou. E pasmem V.Exas.: no primeiro dia do primeiro mandato dele como Vereador, em 15 de fevereiro de 2017 Š isso está registrado nos Anais da Câmara Municipal do Rio Š, ele protocolou o Projeto de Lei nº 20, que cria a casa-abrigo especial para o público LGBT Š público LGBT! Eu gostaria de conclamar todos os Deputados para ajudá-lo. Que tal mandarmos para a Câmara do Rio um pedido para que esse projeto seja aprovado, sugerindo que ele tenha o nome "Otoni de Paula, o defensor LGBT"? Por último, quero dizer aqui que, para falar e discutir comigo, tem que ter estatura moral. Não admito que venham me vilipendiar ou me acusar com leviandade. Fica aqui a mensagem: eu tenho coerência. Eu amo os animais, mas também tenho coerência. Já divergi de vários pares, mas divergi com educação e com respeito. Que esse Parlamentar possa aprender com a minha fala. Mesmo que não saiba se expressar, que pelo menos tenha educação e respeito ao próximo!  (Palmas.)
GUILHERME MUSSI|PP|SP|Tema de fato muito importante esse, Sr. Presidente... Muito relevante...
ALEXANDRE FROTA|PSL|SP|Vamos seguir com a Previdência.
LUCIO MOSQUINI|MDB|RO|Vamos encerrar, Sr. Presidente.
VICENTINHO JÚNIOR|PL|TO|Encerre, Sr. Presidente, e vamos para a próxima pauta.
MARIA DO ROSÁRIO|PT|RS|Sr. Presidente, eu posso fazer uma referência?
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Paulo Teixeira, pela Liderança da Oposição.
PAULO TEIXEIRA|PT|SP|Sr. Presidente, Sras. e Srs. Deputados, povo brasileiro, agradeço ao Líder Alessandro Molon por poder falar no tempo de Liderança da Oposição. Ontem foi aprovado o projeto da Previdência. Um trilhão de reais de economia foi tirado das costas de quem ganha até 2 salários mínimos. Nenhum privilégio foi combatido nesse projeto. Vejam: há funcionários públicos que ganham 40, 50, 60 mil reais, mas não se colocou a exigência do cumprimento do teto nesse projeto. Deram um benefício de 84 bilhões de reais para o agronegócio em relação à Previdência. Estão dando de presente aos bancos a gestão do fundo complementar de previdência dos servidores. Mas pretendem tirar daqueles que recebem até 2 salários mínimos 1 trilhão de reais. O abono salarial era devido a quem recebe até 2 salários mínimos. No cálculo do valor da Previdência, quem for ganhar 2 mil reais de aposentadoria, por esta votação, receberá 1.200 reais; na pensão por morte, que tem um piso de 1 salário mínimo, passará a ganhar 600 reais, menos do que 1 salário mínimo. Vai se exigir do peão, que trabalha no pesado no Brasil, que começa a trabalhar com 12 anos, 13 anos, 14 anos, 15 anos, 16 anos, 40 anos de contribuição para ter a aposentadoria integral. A idade mínima será, para os homens, 65 anos e, para as mulheres, 62 anos. A classe média e os ricos conseguem contribuir por 40 anos, mas têm bens para enfrentar a velhice; os pobres, não. Os pobres, que têm a proteção da Previdência, perderão essa proteção da Previdência, que estará mais enfraquecida. Nós vamos enfrentar ainda nesta sessão até amanhã o tema da pensão por morte. Há destaques sobre isso. Há ainda destaques para enfrentar o valor da aposentadoria. A pessoa que tem a expectativa de receber 2 mil reais, vai receber, por esse projeto aprovado, 1.200 reais. Eu chamo aqui a consciência dos Srs. Parlamentares, porque essa questão será revista pela população brasileira quando fizer o cálculo de sua aposentadoria. Mas poderá, ainda, sofrer reversão se V.Exas. mudarem de opinião até amanhã. Aqui, além de não tirar privilégios, de atacar frontalmente os direitos, está se dizendo que o projeto vai ajudar a economia brasileira. Sras. e Srs. Deputados, em 20 anos, esse projeto vai tirar 4 trilhões da economia brasileira, dinheiro que vai para a farmácia, para o açougue, para o supermercado, para comprar roupa. Não vai para o mercado financeiro; esse dinheiro vai para a economia. E tirar 4 trilhões de reais da economia brasileira de um Governo ultraliberal, que não coloca 1 real para induzir o crescimento econômico, é um crime econômico. Mas esse tema ainda vai continuar. Quem acha que está com a consciência tranquila vai ser abordado nas ruas do Brasil doravante. E quem votou favoravelmente a esse projeto vai ouvir o seguinte:  "Você acabou com a minha aposentadoria" . É tempo de corrigi-lo. Esse projeto ainda tem os destaques, que analisaremos nesta noite e amanhã, e muitos aqui poderão revertê-lo, e também será enviado ao Senado Federal em agosto. O que fizeram com esse projeto? Resolveram colocá-lo em votação nas férias de julho. Os movimentos populares estavam fortes no Brasil, em 15 de maio, em 30 de maio e em 14 de junho. Mas a votação foi no período das férias, principalmente férias escolares, quando há uma desmobilização da área de educação. Mas em agosto, não. Em agosto voltará o movimento social no Brasil contra a reforma da Previdência para pressionar o Senado. Se o Senado fizer alguma modificação, esse projeto voltará para a Câmara. E o povo brasileiro poderá fazer pressão total, greve, mobilizações nacionais e denunciar aqueles que votarem contra o povo brasileiro. Mas esse fantasma permanecerá pelos próximos 4 anos a cobrar daqueles que votaram contra o povo brasileiro e que continuarão a votar. Por isso, conclamo os Srs. Parlamentares a corrigir esses grandes equívocos, essa violência contra o povo brasileiro nos destaques que virão. E é por isso que nós temos que derrotar esse projeto, antes que se implemente contra o povo brasileiro essa grande violência. Muito obrigado.  (Palmas.)
RODRIGO MAIA|DEM|RJ|Deputado Otoni de Paula, quero informar a V.Exa. que o Deputado Fred Costa utilizou 1 minuto mais o tempo de Liderança. O tempo regimental para resposta é de 1 minuto. Caso V.Exa. queira usar mais tempo, será necessário que agregue o tempo de Liderança do PSC. Faço este registro apenas para que possamos cumprir o Regimento. Concedo a palavra ao Deputado Otoni de Paula.
OTONI DE PAULA|PSC|RJ|Sr. Presidente, quero apenas explicar o que está acontecendo: primeiro, o Deputado Fred Costa, a quem mais uma vez quero tributar o meu respeito, como fiz da última vez, resolveu usar a minha imagem como Vice-Líder do PSC, em um vídeo, para atacar, mesmo sem citar o nome, alguém que é do meu partido, um Deputado Estadual, que é o maior adversário político dele na causa animal. Esse meu colega de partido, Deputado Noraldino Júnior, pediu-me socorro. Eu, então, citei o que os senhores já sabem... (Manifestação no plenário.) Eu não vou cair na de vocês. Mas eu só queria dizer ao Deputado Fred o seguinte: Deputado Fred, em momento nenhum eu pedi desculpas a V.Exa. Š em momento nenhum. Agora, se V.Exa. quiser que eu lhe peça perdão, como cristão que sou, eu o faço, sem nenhum problema. Agora, eu não pedi perdão a V.Exa. Deu abençoe o Deputado Fred! Que ele mantenha a calma e que votemos para o bem do Brasil!  (Palmas e apupos.)
