autor|partido|uf|discurso
GASTÃO VIEIRA|PROS|MA|Sr. Presidente, Sras. e Srs. Deputados, eu gostaria, em primeiro lugar, de pedir ao nosso Líder e a nossa bancada que venham aqui ao meu lado neste pronunciamento que faço em nome do meu partido, em nome do PROS, para dizer que estamos apoiando a emenda do Partido Democrático Trabalhista, que se refere a uma melhoria aos nossos professores. Sr. Presidente, há uma enorme coincidência entre o que fazemos com os professores, a proteção que estamos dando já faz muito tempo e que é devida à classe de professoras brasileiras e, de outro lado, a vinculação direta que existe entre a reforma da Previdência e a situação do magistério e a situação da educação brasileira. Os professores, ao longo de todo esse tempo, não tiveram de nós a não ser belas palavras Š é o futuro, sem eles não vamos a lugar nenhum Š, não tiveram nos últimos 20 anos nenhuma política efetiva, nenhuma política séria de governo que permitisse a todos eles terem o respeito da sociedade, um bom salário e um desempenho das suas funções. O primeiro impacto é o salário. Se tivéssemos governos eficientes na educação brasileira, o salário dos professores sem um dinheiro a mais poderia ser duas vezes o que é hoje, bastava uma política de alfabetização que haveria a diminuição do número de reprovados, e precisaríamos da metade dos professores que temos hoje. Se houvesse respeito por eles, se lhes fosse permitido exercer a criatividade de quem faz a educação, que é o dia a dia, se a escola fosse o centro de tudo, se tudo isso pudesse acontecer, tenho absoluta certeza de que teríamos avançado, e não avançamos quando se trata de qualidade. O Brasil ocupa um dos últimos lugares entre os países desenvolvidos no quesito referente à qualidade da educação. Tivemos vitórias, mas vitórias que não batem naquilo que é mais necessário para o futuro, que é a qualidade da educação, da formação de um jovem que possa entrar no mercado, que tenha condições de competir num mundo que será completamente diferente do mundo que temos hoje. A nova economia vai acabar com os empregos, os alunos mal formados sequer terão chance de sonhar com o mercado de trabalho e aqueles bem formados precisarão de atualização permanente. Sr. Presidente, o que tem a ver a Previdência com esse gesto que o PDT, com apoio de vários partidos, pratica hoje? A reforma da Previdência pode ser crucial para que Estados e Municípios consigam respirar nas próximas décadas. A equipe do IPEA estima que o déficit previdenciário dos Estados em 2018 foi de 77,6 bilhões e, pelo menos, 40% desse déficit referem-se aos professores. O que vamos fazer com os inativos? O FUNDEB não cobre inativo, senão, Sr. Presidente, V.Exa., que está assumindo o protagonismo de botar esta Casa no centro dos debates, assumirá o protagonismo da educação. Esta Casa está pronta, por meio de suas bancadas, de seus representantes, a dar uma grande contribuição para o País, e essa contribuição não pode esperar. Encaminhamos, portanto, contra para cumprir o acordo feito pelo nosso Líder. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Concedo a palavra o Deputado Zé Neto, do PT, por 1 minuto.
ZÉ NETO|PT|BA|Sr. Presidente, o PT, junto com a Oposição, mais uma vez, dará uma demonstração de responsabilidade com o País, defendendo os professores e defendendo a educação. Esperamos que os Deputados dos partidos que ontem tiveram nosso apoio Š porque nós também fizemos com convicção, na hora de defender a segurança pública Š, agora também se alinhem conosco e digam "não" ao texto e digam "sim" aos professores, reduzindo a transição dos homens, de 58 anos para 55 anos, e das mulheres, de 55 anos para 52 anos. Esperamos, com isso, dar um passo decisivo para diminuir os efeitos nefastos desta reforma da Previdência.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Wladimir Garotinho, pela Liderança do
WLADIMIR GAROTINHO|PSD|RJ|Sr. Presidente Rodrigo Maia, caros colegas, queria cumprimentar especialmente hoje minha esposa, que está aqui com os meus filhos. Como muitos aqui sabem, eu fui um dos dissidentes do PSD em relação ao texto-base. Meu partido orientou pela votação do texto-base da reforma, e eu fui um dos dissidentes votando contra a orientação do meu partido, de forma muito respeitosa. Um dos motivos de eu ter votado contra a orientação do partido foi exatamente a regra de transição proposta aos professores, que, no meu entender, estava bastante dura. Então, para corrigir este equívoco, honrar os heróis professores deste País, eu vou encaminhar "não" ao texto e "sim" ao destaque do PDT. Mesmo assim, reconheço que a regra de transição ainda vai ficar muito aquém do que merece essa categoria, mas, pelo menos, vamos aqui amenizar a situação dos heróis do povo brasileiro, que são os professores. Obrigado.
JOSÉ NUNES|PSD|BA|Sr. Presidente, Sras. e Srs. Deputados, quero, nesta oportunidade, dizer que a reforma da Previdência sempre foi muito polêmica, não somente aqui no Brasil, como também em todos os países que resolveram fazê-la. Mas tenho a certeza absoluta de que os países que tiveram a coragem de enfrentar e fazer a reforma política, com certeza tiraram o país da situação de dificuldade. Diversos países da Europa, como Portugal, Espanha, Grécia, Itália, que tiveram a coragem de fazer a reforma da Previdência, hoje colhem os resultados da melhoria na sua economia. Aqui no Brasil, sempre se falou em reforma com muita dificuldade, mas, no caso do PSD, o meu partido, em que a grande maioria era contra, depois de construir uma agenda positiva, retirando o BPC, a desconstitucionalização, a capitalização, e preservando também os trabalhadores rurais, que não sofreram absolutamente nada Š todos se aposentarão com a mesma idade, as mulheres com 55 anos e os homens com 60 anos. Isso é muito importante, principalmente para o Nordeste brasileiro. Tenho certeza absoluta de que estamos no caminho certo. Em relação aos professores, hoje este Parlamento está de parabéns, pois, por unanimidade, resolveu votar a favor deles, diminuindo para a categoria a idade mínima dos homens de 58 anos para 55 anos e a idade mínima das mulheres de 55 anos para 52 anos. Foi um grande avanço. Se não era o esperado por todos os professores, foi o que pudemos produzir. Fico muito feliz em poder contribuir com meu País para destravar a economia e trazer os empregos de que tanto precisamos. Muito obrigado, Sr. Presidente e Srs. Deputados.
VERMELHO|PSD|PR|Presidente, nesta Casa, existe aquela máxima que diz que os projetos dificilmente saem como eles chegam. Para isso, há um Parlamento que se dedica e se debruça em prol do aperfeiçoamento e das mudanças necessárias. O PSD, nosso partido, quer dizer que isso está sendo feito dentro do possível. Recebemos muitas categorias. Foram meses e meses de negociação e discussão, mas a mãe Pátria não pode atender a todos em tudo aquilo que se pede. Porém, tentamos fazer justiça a todas as categorias, para que a mãe consiga dividir o pão de forma que fique um pedaço para cada segmento deste País. É por isso que nós temos que ter a responsabilidade de dizer a verdade: se algo é possível, dizemos "sim"; se algo não é possível, dizemos "não", com essa sinceridade. Olhem o painel. Esta Câmara Federal está se posicionando de coração com todo o esforço em favor dos nossos professores, dando, talvez, não aquilo que seria o ideal, que eles merecem e requisitaram, mas aquilo que a União, o País e as demais categorias podem oferecer. Todos os segmentos estão fazendo a sua parte, dando um pouco de si em prol do País, em prol das pessoas que mais precisam. Eu não participei da Constituinte Š a grande maioria aqui não participou Š, mas me sinto feliz por estar aqui, neste momento crucial do País, dando esta nova Previdência, que talvez não seja a ideal para todos os partidos, mas é a que a nossa economia e o nosso País podem oferecer neste momento. Por isso, o PSD, através do nosso Líder André de Paula, através dos nossos Parlamentares, vem para somar e dizer "sim" a esta medida para os professores, por fazer justiça dentro daquilo que a nossa Casa pode e deve oferecer. Um forte abraço! Por um novo Brasil, vamos avante, em prol de todos!
RODRIGO MAIA|DEM|RJ|Tem a palavra o Podemos, por 1 minuto.  (Pausa.)
AFONSO MOTTA|PDT|RS|Peço a palavra pela Liderança, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Todo mundo vai falar.
JOSÉ NELTO|PODE|GO|Sr. Presidente, ontem nós tivemos a vitória do Parlamento brasileiro, que apoiou a emenda aglutinativa do Podemos. Então, registro meu muito obrigado ao Parlamento brasileiro, a todos os partidos políticos. Agora, nós, em retribuição ao Parlamento brasileiro, a todos os Parlamentares e partidos políticos, a esta emenda aglutinativa do Partido dos Trabalhadores... E esta sempre foi a luta do Podemos: valorizar a educação brasileira. Sr. Presidente, nós Š a nossa Presidente Renata Abreu, o Deputado Bacelar, todos os Deputados Š sempre trabalhamos para permitir a redução da idade dos professores em 5 anos. Esta emenda foi de suma importância... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Conclua, Deputado. Estão todos querendo falar.
JOSÉ NELTO|PODE|GO|Sr. Presidente, encerro registrando esta vitória: a idade mínima dos professores passou de 60 anos para 55 anos para os homens e de 57 anos para 52 anos para as mulheres. Na Finlândia, o maior vestibular é o vestibular para professor, e a educação pública é valorizada. Neste Parlamento, todos nós estamos mostrando para o Brasil maturidade. Fizemos isso ontem, com as forças de segurança, e hoje, com a educação. Srs. Parlamentares, parabéns! É este o Parlamento que nós queremos construir no novo Brasil. O voto é "não". Muito obrigado.
RODRIGO MAIA|DEM|RJ|Têm a palavra o PV, o PSDB e o PDT, nesta ordem. Depois, passamos às orientações, para fechar a votação. A quem puder acelerar eu agradeço.
PROFESSOR ISRAEL BATISTA|PV|DF|Sr. Presidente, muito obrigado. Eu quero acrescentar o tempo de instrução. Presidente, eu fui indicado para a Comissão Especial da reforma pelo meu partido, o Partido Verde, ao qual eu quero agradecer. Eu também fui representar a Frente Parlamentar Mista da Educação, que tem nos subsidiado com todas as informações importantes para que tomemos sempre as melhores decisões. Os professores têm uma aposentadoria especial pelo menos desde 1964, por conta de suas condições penosas de trabalho. E eu quero dizer que, 55 anos depois, essas condições penosas não se abrandaram. Elas pioraram, porque, no desejo de universalizar a educação, nós fizemos com que os professores aceitassem as piores condições de trabalho. Cinquenta e cinco anos depois do estabelecimento da aposentadoria especial, o Brasil é o primeiro do mundo no  ranking  de indisciplina escolar; é o primeiro do mundo no  ranking  de violência escolar; é o primeiro do mundo no  ranking  de desprestígio do professor; é o primeiro do mundo no tempo gasto para obtenção do silêncio da turma. O Brasil também é o primeiro do mundo em contraindicação para a profissão de professor: só 2,4% dos nossos estudantes querem ser professores. Este é o menor índice do mundo! Então, enquanto as condições do professor não melhorarem, nós não aceitamos discutir regras diferentes de previdência. Defendemos uma previdência especial enquanto nós tivermos a menor remuneração entre todas as categorias de nível superior do Brasil, uma previdência diferenciada enquanto o Brasil tiver condições degradantes na profissão de professor. Eu quero dizer que os problemas sociais e familiares desaguam na sala de aula, recaem nas costas do professor. A desresponsabilização dos pais no Brasil sempre acaba onerando o trabalho do professor. Nas periferias, os pais não se responsabilizam por conta da pobreza, das dificuldades sociais. Na classe média, os pais não se responsabilizam porque terceirizam a educação dos seus filhos. O que nós temos na classe média são pais bananas, filhos tiranos e professores reféns. É por isso que o professor tem que ter aposentadoria especial. Sr. Presidente, Srs. Deputados, nós encerramos este combate com as nossas conquistas. Nós queríamos ter conquistado mais. A Frente Parlamentar Mista da Educação queria ter conquistado mais para os professores, porque eles merecem. Nós acreditamos que não se devia mudar a previdência do professor enquanto o Governo não enviasse a este Congresso um plano de carreira docente para o Brasil, porque nós precisamos desse plano. Muito obrigado, Sr. Presidente. Muito obrigado, Partido Verde. Muito obrigado, Frente Parlamentar Mista da Educação. Muito obrigado, guerreiros da educação neste Congresso. A nossa indicação é "não" a esse texto, Sr. Presidente.
